0.7639751552795031,0.15527950310559005,0.08074534161490683
0.76875,0.153125,0.078125
0.7721518987341772,0.1518987341772152,0.0759493670886076
0.76875,0.153125,0.078125
0.7639751552795031,0.15527950310559005,0.08074534161490683
0.765625,0.153125,0.08125
0.7639751552795031,0.15217391304347827,0.08385093167701864
0.765625,0.153125,0.08125
0.7616099071207431,0.15479876160990713,0.08359133126934984
0.7639751552795031,0.15217391304347827,0.08385093167701864
0.7697160883280757,0.15141955835962145,0.07886435331230283
0.7697160883280757,0.15141955835962145,0.07886435331230283
0.7608695652173914,0.15527950310559005,0.08385093167701864
0.76875,0.15625,0.075
0.7721518987341772,0.1518987341772152,0.0759493670886076
0.7632398753894081,0.1526479750778816,0.08411214953271028
0.7616099071207431,0.15479876160990713,0.08359133126934984
0.7601246105919003,0.1557632398753894,0.08411214953271028
0.7672955974842768,0.1509433962264151,0.08176100628930817
0.7616099071207431,0.15479876160990713,0.08359133126934984
0.7721518987341772,0.1518987341772152,0.0759493670886076
0.7623456790123457,0.16049382716049382,0.07716049382716049
0.782051282051282,0.15384615384615385,0.0641025641025641
0.7639751552795031,0.15527950310559005,0.08074534161490683
0.7697160883280757,0.15141955835962145,0.07886435331230283
0.7658227848101266,0.14873417721518986,0.08544303797468354
0.7632398753894081,0.1557632398753894,0.08099688473520249
0.7648902821316614,0.15673981191222572,0.07836990595611286
0.7648902821316614,0.15673981191222572,0.07836990595611286
0.7672955974842768,0.1540880503144654,0.07861635220125786
0.7682539682539683,0.1523809523809524,0.07936507936507936
0.7697160883280757,0.15457413249211358,0.07570977917981073
0.7625,0.153125,0.084375
0.7697160883280757,0.15141955835962145,0.07886435331230283
0.7648902821316614,0.1536050156739812,0.08150470219435736
0.7663551401869159,0.1526479750778816,0.08099688473520249
0.7648902821316614,0.1536050156739812,0.08150470219435736
0.771875,0.153125,0.075
0.7672955974842768,0.15723270440251572,0.07547169811320754
0.765625,0.153125,0.08125
0.7608695652173914,0.14596273291925466,0.09316770186335403
0.7721518987341772,0.1518987341772152,0.0759493670886076
0.7665615141955836,0.15457413249211358,0.07886435331230283
0.7608695652173914,0.15527950310559005,0.08385093167701864
0.765625,0.153125,0.08125
0.7697160883280757,0.14826498422712933,0.08201892744479496
0.7746031746031746,0.1523809523809524,0.07301587301587302
0.7601246105919003,0.1557632398753894,0.08411214953271028
0.7707006369426752,0.15286624203821655,0.07643312101910828
0.7608695652173914,0.15527950310559005,0.08385093167701864
0.7697160883280757,0.15141955835962145,0.07886435331230283
0.7639751552795031,0.15527950310559005,0.08074534161490683
0.7728706624605678,0.15141955835962145,0.07570977917981073
0.7672955974842768,0.1509433962264151,0.08176100628930817
0.7665615141955836,0.15141955835962145,0.08201892744479496
0.7647058823529411,0.15479876160990713,0.0804953560371517
0.7569230769230769,0.15692307692307692,0.08615384615384615
0.7721518987341772,0.1518987341772152,0.0759493670886076
0.7616099071207431,0.15479876160990713,0.08359133126934984
0.7608695652173914,0.15527950310559005,0.08385093167701864
0.7728706624605678,0.15141955835962145,0.07570977917981073
0.76875,0.15,0.08125
0.7689873417721519,0.1518987341772152,0.07911392405063292
0.7639751552795031,0.15217391304347827,0.08385093167701864
0.7639751552795031,0.15527950310559005,0.08074534161490683
0.768025078369906,0.1536050156739812,0.07836990595611286
0.76875,0.153125,0.078125
0.7707006369426752,0.15286624203821655,0.07643312101910828
0.7711598746081505,0.1536050156739812,0.07523510971786834
0.7697160883280757,0.15141955835962145,0.07886435331230283
0.7641509433962265,0.1540880503144654,0.08176100628930817
0.768025078369906,0.1536050156739812,0.07836990595611286
0.7663551401869159,0.1526479750778816,0.08099688473520249
0.7721518987341772,0.1518987341772152,0.0759493670886076
0.7763578274760383,0.1501597444089457,0.07348242811501597
0.7639751552795031,0.15527950310559005,0.08074534161490683
0.7639751552795031,0.15527950310559005,0.08074534161490683
0.7746031746031746,0.1492063492063492,0.0761904761904762
0.7639751552795031,0.15527950310559005,0.08074534161490683
0.7592592592592593,0.15432098765432098,0.08641975308641975
0.768025078369906,0.1536050156739812,0.07836990595611286
0.7763578274760383,0.1501597444089457,0.07348242811501597
0.7632398753894081,0.1526479750778816,0.08411214953271028
0.75,0.15548780487804878,0.09451219512195122
0.7632398753894081,0.1557632398753894,0.08099688473520249
0.7697160883280757,0.15141955835962145,0.07886435331230283
0.7577639751552795,0.15838509316770186,0.08385093167701864
