0.7874564459930313,0.1254355400696864,0.087108014,,R,G,B
0.7874564459930313,0.1254355400696864,0.087108014,,0.793322295,0.125658981,0.085359127
0.7909407665505227,0.1254355400696864,0.083623693,,,,
0.7862068965517242,0.12758620689655173,0.086206897,,,,
0.7937062937062938,0.1258741258741259,0.08041958,,,,
0.7937062937062938,0.12237762237762238,0.083916084,,,,
0.7922535211267606,0.12323943661971831,0.084507042,,,,
0.7950530035335689,0.12014134275618374,0.084805654,,,,
0.7847222222222222,0.1284722222222222,0.086805556,,,,
0.7902097902097902,0.1258741258741259,0.083916084,,,,
0.7950530035335689,0.12014134275618374,0.084805654,,,,
0.7874564459930313,0.1254355400696864,0.087108014,,,,
0.7867132867132867,0.12237762237762238,0.090909091,,,,
0.7824561403508772,0.13333333333333333,0.084210526,,,,
0.7867132867132867,0.1258741258741259,0.087412587,,,,
0.7922535211267606,0.12323943661971831,0.084507042,,,,
0.7937062937062938,0.12237762237762238,0.083916084,,,,
0.7827586206896552,0.12758620689655173,0.089655172,,,,
0.7894736842105263,0.12982456140350876,0.080701754,,,,
0.7909407665505227,0.12195121951219512,0.087108014,,,,
0.7874564459930313,0.1254355400696864,0.087108014,,,,
0.7862068965517242,0.12758620689655173,0.086206897,,,,
0.7862068965517242,0.12758620689655173,0.086206897,,,,
0.7902097902097902,0.12237762237762238,0.087412587,,,,
0.7909407665505227,0.1254355400696864,0.083623693,,,,
0.7862068965517242,0.12758620689655173,0.086206897,,,,
0.7902097902097902,0.12237762237762238,0.087412587,,,,
0.7929824561403509,0.12280701754385964,0.084210526,,,,
0.7854671280276817,0.12802768166089964,0.08650519,,,,
0.7929824561403509,0.12280701754385964,0.084210526,,,,
0.7874564459930313,0.1254355400696864,0.087108014,,,,
0.7820069204152249,0.12802768166089964,0.089965398,,,,
0.7902097902097902,0.12237762237762238,0.087412587,,,,
0.7820069204152249,0.12802768166089964,0.089965398,,,,
0.7854671280276817,0.12802768166089964,0.08650519,,,,
0.7859649122807018,0.12280701754385964,0.09122807,,,,
0.7929824561403509,0.12280701754385964,0.084210526,,,,
0.7915194346289752,0.12367491166077739,0.084805654,,,,
0.794425087,0.12195121951219512,0.083623693,,,,
0.7929824561403509,0.12280701754385964,0.084210526,,,,
0.7964285714285714,0.12142857142857143,0.082142857,,,,
0.7909407665505227,0.1254355400696864,0.083623693,,,,
0.7909407665505227,0.12195121951219512,0.087108014,,,,
0.7894736842105263,0.12631578947368421,0.084210526,,,,
0.7832167832167832,0.12937062937062938,0.087412587,,,,
0.795774648,0.12323943661971831,0.080985915,,,,
0.7978723404255319,0.12056737588652482,0.081560284,,,,
0.7808219178082192,0.13013698630136986,0.089041096,,,,
0.7950530035335689,0.12014134275618374,0.084805654,,,,
0.7909407665505227,0.12195121951219512,0.087108014,,,,
0.7862068965517242,0.12758620689655173,0.086206897,,,,
0.800711744,0.11743772241992882,0.081850534,,,,
0.7950530035335689,0.12014134275618374,0.084805654,,,,
0.7854671280276817,0.12802768166089964,0.08650519,,,,
0.7867132867132867,0.1258741258741259,0.087412587,,,,
0.7922535211267606,0.12323943661971831,0.084507042,,,,
0.7929824561403509,0.12280701754385964,0.084210526,,,,
0.7847222222222222,0.125,0.090277778,,,,
0.7943262411347518,0.12411347517730496,0.081560284,,,,
0.7862068965517242,0.12758620689655173,0.086206897,,,,
0.7909407665505227,0.1254355400696864,0.083623693,,,,
0.7889273356401384,0.12802768166089964,0.083044983,,,,
0.7800687285223368,0.13058419243986255,0.089347079,,,,
0.7937062937062938,0.12237762237762238,0.083916084,,,,
0.7916666666666666,0.125,0.083333333,,,,
0.7937062937062938,0.12237762237762238,0.083916084,,,,
